amount_full_withdrawn,amount_partial_withdrawn,amount_staked,cumulative_amount_full_withdrawn,cumulative_amount_partial_withdrawn,cumulative_amount_staked,cumulative_total_entries,curr_stake,day,entity_category,total_entries
1568.0,281.51393238299994,7328,1247268.3256635664,312333.6897274957,4619894,6501216,3060291.9846089375,2024-05-17,undefined,13123
288.0,0.17627423800000816,1408,110559.92325430401,13157.055880409998,2706211,785783,2582494.020865286,2024-05-16,Liquid Restaking,55
640.0,9.685331795,0,109945.64765760001,40836.31215653901,107330,633127,-43451.95981413902,2024-05-16,Solo Stakers,468
12384.0,310.6761395469998,5312,2949725.5353146857,274104.60900697997,6830240,6988600,3606409.8556783344,2024-05-16,Staking Pools,14708
640.0,1143.2308413460003,129,2204397.5887938975,614595.6979182315,8274750,17567122,5455756.71328787,2024-05-16,Liquid Staking,51766
16992.0,413.2259609780001,19104,1245700.3256635664,312052.17579511274,4612566,6488093,3054813.4985413207,2024-05-16,undefined,19434
5216.0,635.7673807350001,1536,5426019.620266692,721411.3787088922,8411968,14193387,2264537.001024416,2024-05-16,CEXs,28929
0.0,0.145063276,20436,110271.92325430401,13156.879606171999,2704803,785728,2581374.197139524,2024-05-15,Liquid Restaking,663
1212.8057938890001,442.1626887980001,6656,1228708.3256635664,311638.9498341347,4593462,6468659,3053114.7245022985,2024-05-15,undefined,19236
9504.0,637.9307607009998,2176,5420803.620266692,720775.6113281571,8410432,14164458,2268852.768405151,2024-05-15,CEXs,29517
384.0,101.23450376500003,14912,2937341.5353146857,273793.93286743294,6824928,6973892,3613792.5318178814,2024-05-15,Staking Pools,5142
352.0,54.615797504,0,109305.64765760001,40826.62682474401,107330,632659,-42802.27448234402,2024-05-15,Solo Stakers,2479
7456.0,1297.4637052510013,282,2203757.5887938975,613452.4670768855,8274621,17515356,5457410.9441292165,2024-05-15,Liquid Staking,59063
0.0,0.0,4204,110271.92325430401,13156.734542895998,2684367,785065,2560938.3422028,2024-05-14,Liquid Restaking,832
96.0,82.682913609,0,108953.64765760001,40772.01102724001,107330,630180,-42395.658684840026,2024-05-14,Solo Stakers,3337
1536.0,1274.3424088580002,1096,2196301.5887938975,612155.0033716345,8274339,17456293,5465882.4078344675,2024-05-14,Liquid Staking,58254
6912.0,605.3071281470002,4704,5411299.620266692,720137.6805674562,8408256,14134941,2276818.699165852,2024-05-14,CEXs,27722
480.0,302.1173283390001,2144,2936957.5353146857,273692.69836366794,6810016,6968750,3599365.7663216465,2024-05-14,Staking Pools,13147
864.0,306.0551979300001,5696,1227495.5198696773,311196.78714533674,4586806,6449423,3048113.692984986,2024-05-14,undefined,11882
1888.0,635.4593639060004,192,110271.92325430401,13156.734542895998,2680163,784233,2556734.3422028,2024-05-13,Liquid Restaking,30548
416.0,61.097588518999984,0,108857.64765760001,40689.32811363101,107330,626843,-42216.975771231024,2024-05-13,Solo Stakers,2904
3103.8308578789997,809.9772572759997,4192,1226631.5198696773,310890.7319474067,4581110,6437541,3043587.748182916,2024-05-13,undefined,34088
288.0,396.60301789599976,5600,5404387.620266692,719532.3734393092,8403552,14107219,2279632.006293999,2024-05-13,CEXs,19302
6464.0,428.5544117339999,6752,2936477.5353146857,273390.5810353289,6807872,6955603,3598003.8836499853,2024-05-13,Staking Pools,20372
1280.0,142.696066383,323,2194765.5887938975,610880.6609627765,8273243,17398039,5467596.750243326,2024-05-13,Liquid Staking,7811
1472.0,665.9371015180002,416,108383.92325430401,12521.275178989998,2679971,753685,2559065.801566706,2024-05-12,Liquid Restaking,30492
1088.0,399.76055500900003,18944,1223527.6890117982,310080.7546901307,4576918,6403453,3043309.556298071,2024-05-12,undefined,19135
512.0,269.28815779300004,2263,2193485.5887938975,610737.9648963935,8272920,17390228,5468696.446309708,2024-05-12,Liquid Staking,12773
4255.87459122,684.463891077,5792,2930013.5353146857,272962.0266235949,6801120,6935231,3598144.4380617193,2024-05-12,Staking Pools,31613
32.0,0.8887666340000014,160,108441.64765760001,40628.23052511201,107330,623939,-41739.878182712026,2024-05-12,Solo Stakers,49
992.0,465.64532248799975,768,5404099.620266692,719135.7704214132,8397952,14087917,2274716.609311895,2024-05-12,CEXs,21509
1952.0,394.92902122499993,3200,106911.92325430401,11855.338077471997,2679555,723193,2560787.738668224,2024-05-11,Liquid Restaking,18253
0.0,3.4773685360000006,0,108409.64765760001,40627.34175847801,107170,623890,-41866.989416078024,2024-05-11,Solo Stakers,159
448.0,567.29951932,1024,5403107.620266692,718670.1250989252,8397184,14066408,2275406.254634383,2024-05-11,CEXs,26083
736.0,491.0940901620001,3378,2192973.5887938975,610468.6767386005,8270657,17377455,5467214.734467502,2024-05-11,Liquid Staking,22710
3200.0,719.542344094,2080,2925757.6607234655,272277.56273251795,6795328,6903618,3597292.776544017,2024-05-11,Staking Pools,33188
1824.0,314.7611077960001,3424,1222439.6890117982,309680.9941351217,4557974,6384318,3025853.31685308,2024-05-11,undefined,14497
96.0,15.254418377000004,1120,104959.92325430401,11460.409056246997,2676355,704940,2559934.6676894487,2024-05-10,Liquid Restaking,752
416.0,1.746065813999996,0,108409.64765760001,40623.86438994201,107170,623731,-41863.512047542026,2024-05-10,Solo Stakers,90
1088.0,301.0646223000001,12224,1220615.6890117982,309366.2330273257,4554550,6369821,3024568.077960876,2024-05-10,undefined,14096
7392.0,813.631659754,7261,2192237.5887938975,609977.5826484385,8267279,17354745,5465063.828557664,2024-05-10,Liquid Staking,37826
3871.989742988,442.80061382399987,3904,2922557.6607234655,271558.02038842393,6793248,6870430,3599132.3188881106,2024-05-10,Staking Pools,20521
512.0,914.8180929779992,2016,5402659.620266692,718102.8255796052,8396160,14040325,2275397.554153703,2024-05-10,CEXs,42013
2912.0,11.98025274099999,9411,104863.92325430401,11445.154637869997,2675235,704188,2558925.922107826,2024-05-09,Liquid Restaking,834
18848.0,432.00526251699995,3840,2918685.6709804777,271115.21977459994,6789344,6849909,3599543.109244922,2024-05-09,Staking Pools,20272
21344.0,726.846445998,5824,5402147.620266692,717188.0074866272,8394144,13998312,2274808.372246681,2024-05-09,CEXs,33841
2752.0,325.218169007,5568,1219527.6890117982,309065.16840502573,4542326,6355725,3013733.142583176,2024-05-09,undefined,15037
0.0,3.451916206999999,96,107993.64765760001,40622.118324128016,107170,623641,-41445.76598172803,2024-05-09,Solo Stakers,162
1728.0,985.2840479210001,10007,2184845.5887938975,609163.9509886845,8260018,17316919,5466008.460217417,2024-05-09,Liquid Staking,45444
0.0,1.880919625,13296,101951.92325430401,11433.174385128998,2665824,703354,2552438.902360567,2024-05-08,Liquid Restaking,508
0.0,4.892163190000001,384,107993.64765760001,40618.66640792102,107074,623479,-41538.31406552103,2024-05-08,Solo Stakers,245
1664.0,1022.3692966499992,8353,2183117.5887938975,608178.6669407636,8250011,17271475,5458714.744265338,2024-05-08,Liquid Staking,47115
4800.0,848.0211252069996,2784,5380803.620266692,716461.1610406293,8388320,13964471,2291055.218692679,2024-05-08,CEXs,38876
768.0,273.0684342290001,4992,1216775.6890117982,308739.95023601875,4536758,6340688,3011242.360752183,2024-05-08,undefined,12672
2016.0,352.9059666700001,2656,2899837.6709804777,270683.2145120829,6785504,6829637,3614983.1145074395,2024-05-08,Staking Pools,15975
160.0,0.0737680009999977,4348,101951.92325430401,11431.293465503997,2652528,702846,2539144.783280192,2024-05-07,Liquid Restaking,144
0.0,20.299975282000002,64,107993.64765760001,40613.774244731016,106690,623234,-41917.42190233103,2024-05-07,Solo Stakers,959
19807.872331368,494.370099202,24256,1216007.6890117982,308466.88180178974,4531766,6328016,3007291.429186412,2024-05-07,undefined,23058
4128.0,587.5989369729999,6368,5376003.620266692,715613.1399154223,8385536,13925595,2293919.2398178857,2024-05-07,CEXs,26993
9152.0,288.095138265,15232,2897821.6709804777,270330.3085454129,6782848,6813662,3614696.0204741093,2024-05-07,Staking Pools,13434
4448.0,1119.452298285,1619,2181453.5887938975,607156.2976441135,8241658,17224360,5453048.113561989,2024-05-07,Liquid Staking,51381
0.0,0.092566093,544,101791.92325430401,11431.219697502996,2648180,702702,2534956.857048193,2024-05-06,Liquid Restaking,22
416.0,318.37383811999996,3936,1196199.8166804302,307972.51170258777,4507510,6304958,3003337.6716169817,2024-05-06,undefined,14246
4607.999078367,1583.832077528001,597,2177005.5887938975,606036.8453458286,8240039,17172979,5456996.565860273,2024-05-06,Liquid Staking,72863
352.0,79.24773555699998,3392,2888669.6709804777,270042.2134071479,6767616,6800228,3608904.1156123746,2024-05-06,Staking Pools,3598
64.0,45.86577255000002,0,107993.64765760001,40593.47426944901,106626,622275,-41961.121927049026,2024-05-06,Solo Stakers,2018
8319.834662209,482.54776656200016,2816,5371875.620266692,715025.5409784493,8379168,13898602,2292266.838754859,2024-05-06,CEXs,22206
0.0,0.0,832,101791.92325430401,11431.127131409996,2647636,702680,2534412.949614286,2024-05-05,Liquid Restaking,26
256.0,109.507460729,0,107929.64765760001,40547.60849689901,106626,620257,-41851.256154499024,2024-05-05,Solo Stakers,4320
6400.0,756.0287675930002,3072,5363555.7856044825,714542.9932118873,8376352,13876396,2298253.22118363,2024-05-05,CEXs,34752
5728.0,882.4586270030004,5987,2172397.5897155306,604453.0132683006,8239442,17100116,5462591.397016169,2024-05-05,Liquid Staking,40692
1888.0,354.5251049070001,5248,2888317.6709804777,269962.96567159094,6764224,6796630,3605943.3633479313,2024-05-05,Staking Pools,15667
11167.93074292,535.3036644349999,14688,1195783.8166804302,307654.13786446775,4503574,6290712,3000136.045455102,2024-05-05,undefined,19898
3072.0,912.429079042,512,101791.92325430401,11431.127131409996,2646804,702654,2533580.949614286,2024-05-04,Liquid Restaking,45188
511.2135284259999,43.83167650700001,0,107673.64765760001,40438.10103617001,106626,615937,-41485.74869377002,2024-05-04,Solo Stakers,1780
6269.132352266999,521.6961057780003,4864,1184615.8859375103,307118.83420003275,4488886,6270814,2997151.279862457,2024-05-04,undefined,24849
256.0,22.864979123999987,5443,2166669.5897155306,603570.5546412976,8233455,17059424,5463214.855643172,2024-05-04,Liquid Staking,2007
6176.0,501.64638198799986,3680,2886429.6709804777,269608.44056668394,6758976,6780963,3602937.888452838,2024-05-04,Staking Pools,24851
864.0,332.97251874600005,1664,5357155.7856044825,713786.9644442943,8373280,13841644,2302337.249951223,2024-05-04,CEXs,16347
2752.0,431.803798267,288,98719.92325430401,10518.698052367996,2646292,657466,2537053.378693328,2024-05-03,Liquid Restaking,19849
25504.0,714.356029207,3360,2880253.6709804777,269106.79418469593,6755296,6756112,3605935.5348348264,2024-05-03,Staking Pools,33224
6079.943631755,524.7230601169999,9984,5356291.7856044825,713453.9919255483,8371616,13825297,2301870.222469969,2024-05-03,CEXs,24732
2368.0,379.68452314,6304,1178346.7535852434,306597.13809425477,4484022,6245965,2999078.1083205016,2024-05-03,undefined,17933
0.0,1.317281524,0,107162.43412917401,40394.26935966301,106626,614157,-40930.703488837025,2024-05-03,Solo Stakers,64
608.0,414.60068144599995,10830,2166413.5897155306,603547.6896621735,8228012,17057417,5458050.7206222955,2024-05-03,Liquid Staking,19610
9856.0,257.85994809899995,353,95967.92325430401,10086.894254100996,2646004,637617,2539949.182491595,2024-05-02,Liquid Restaking,12123
0.0,3.297133321,0,107162.43412917401,40392.95207813901,106626,614093,-40929.38620731302,2024-05-02,Solo Stakers,147
1440.0,640.4432802810002,1612,2165805.5897155306,603133.0889807275,8217182,17037807,5448243.321303741,2024-05-02,Liquid Staking,29575
1952.0,576.5028484159999,3328,5350211.841972727,712929.2688654313,8361632,13800565,2298490.8891618415,2024-05-02,CEXs,26557
4928.0,650.4377970400001,5024,2854749.6709804777,268392.4381554889,6751936,6722888,3628793.8908640333,2024-05-02,Staking Pools,30284
3520.0,341.07796936999995,5088,1175978.7535852434,306217.45357111475,4477718,6228032,2995521.7928436417,2024-05-02,undefined,16102
0.0,1.490993097,480,86111.92325430401,9829.034306001997,2645651,625494,2549710.042439694,2024-05-01,Liquid Restaking,89
0.0,2.3341478980000003,32,107162.43412917401,40389.65494481801,106626,613946,-40926.08907399202,2024-05-01,Solo Stakers,124
37248.0,403.98000113699993,4928,2849821.6709804777,267742.00035844895,6746912,6692604,3629348.3286610735,2024-05-01,Staking Pools,19563
1376.0,971.359482808,2784,5348259.841972727,712352.7660170153,8358304,13774008,2297691.3920102576,2024-05-01,CEXs,44829
800.0,306.47181160400004,3200,1172458.7535852434,305876.37560174474,4472630,6211930,2994294.8708130117,2024-05-01,undefined,14313
3520.0,779.4632160109999,1090,2164365.5897155306,602492.6457004464,8215570,17008232,5448711.764584023,2024-05-01,Liquid Staking,36135
0.0,11.971923077999998,288,86111.92325430401,9827.543312904996,2645171,625405,2549231.533432791,2024-04-30,Liquid Restaking,542
607.7827776319999,343.77540868999995,4640,1171658.7535852434,305569.90379014076,4469430,6197617,2992201.342624616,2024-04-30,undefined,16011
288.0,974.4098330549999,65,2160845.5897155306,601713.1824844355,8214480,16972097,5451921.227800033,2024-04-30,Liquid Staking,44788
11968.0,484.7299755399998,7392,2812573.6709804777,267338.02035731194,6741984,6673041,3662072.3086622106,2024-04-30,Staking Pools,22616
32.0,2.8056122800000027,0,107162.43412917401,40387.32079692001,106594,613822,-40955.75492609402,2024-04-30,Solo Stakers,135
5952.0,669.4515180179997,1952,5346883.841972727,711381.4065342073,8355520,13729179,2297254.7514930656,2024-04-30,CEXs,30903
0.0,1.036659498,1648,86111.92325430401,9815.571389826997,2644883,624863,2548955.505355869,2024-04-29,Liquid Restaking,798
32.0,8.48466852,32,107130.43412917401,40384.51518464001,106594,613687,-40920.949313814024,2024-04-29,Solo Stakers,392
4608.0,840.4104703980001,1824,5340931.841972727,710711.9550161893,8353568,13698276,2301924.2030110834,2024-04-29,CEXs,39007
959.826795523,993.3811599310001,1093,2160557.5897155306,600738.7726513805,8214415,16927309,5453118.637633088,2024-04-29,Liquid Staking,45785
1536.0,289.5467541480001,12992,2800605.6709804777,266853.2903817719,6734592,6650425,3667133.0386377503,2024-04-29,Staking Pools,13796
3008.0,340.693996728,2912,1171050.9708076115,305226.1283814508,4464790,6181606,2988512.900810938,2024-04-29,undefined,16119
0.0,0.018454506,13520,86111.92325430401,9814.534730328996,2643235,624065,2547308.5420153667,2024-04-28,Liquid Restaking,436
32.0,28.521275308,32,107098.43412917401,40376.03051612001,106562,613295,-40912.46464529402,2024-04-28,Solo Stakers,1306
958.952780336,543.6145568320002,4160,1168042.9708076115,304885.4343847228,4461878,6165487,2988949.594807666,2024-04-28,undefined,24900
3072.0,1093.0688926050004,284,2159597.7629200076,599745.3914914496,8213322,16881524,5453978.845588543,2024-04-28,Liquid Staking,50191
2240.0,223.18832526400007,1504,2799069.6709804777,266563.74362762395,6721600,6636629,3655966.585391898,2024-04-28,Staking Pools,10077
3392.0,612.2354129219998,2400,5336323.841972727,709871.5445457912,8351744,13659269,2305548.6134814816,2024-04-28,CEXs,28190
0.0,0.07377040100000001,21324,86111.92325430401,9814.516275822996,2629715,623629,2533788.560469873,2024-04-27,Liquid Restaking,1326
671.956521409,174.671673548,3712,1167084.0180272756,304341.8198278908,4457718,6140587,2986292.1621448332,2024-04-27,undefined,7718
1312.0,412.19991224999995,1600,5332931.841972727,709259.3091328692,8349344,13631079,2307152.8488944033,2024-04-27,CEXs,19105
32.0,57.970773337,2208,2796829.6709804777,266340.5553023599,6720096,6626552,3656925.773717162,2024-04-27,Staking Pools,2568
0.0,59.678815310999994,0,107066.43412917401,40347.50924081201,106530,611989,-40883.943369986024,2024-04-27,Solo Stakers,2681
3840.0,1799.2907575159998,593,2156525.7629200076,598652.3225988445,8213038,16831333,5457859.914481148,2024-04-27,Liquid Staking,82533
128.0,18.055916998999997,6084,86111.92325430401,9814.442505421996,2608391,622303,2512464.634240274,2024-04-26,Liquid Restaking,3922
992.0,115.08069849099996,0,107066.43412917401,40287.83042550101,106530,609308,-40824.26455467502,2024-04-26,Solo Stakers,4922
2944.0,466.43367782,15811,2152685.7629200076,596853.0318413285,8212445,16748800,5462906.2052386645,2024-04-26,Liquid Staking,22100
5248.0,693.502424938,4192,5331619.841972727,708847.1092206192,8347744,13611974,2307277.0488066534,2024-04-26,CEXs,32522
4127.976808953,879.3959640330002,4448,1166412.0615058665,304167.1481543428,4454006,6132869,2983426.790339791,2024-04-26,undefined,32661
384.0,479.05062340399985,2880,2796797.6709804777,266282.5845290229,6717888,6623984,3654807.7444904996,2024-04-26,Staking Pools,19495
1823.999765529,919.9672171929997,19728,85983.92325430401,9796.386588422996,2602307,618381,2506526.690157273,2024-04-25,Liquid Restaking,44528
0.0,0.5471259589999999,64,106074.43412917401,40172.74972701001,106530,604386,-39717.18385618402,2024-04-25,Solo Stakers,30
3296.0,630.5492166750003,5312,2796413.6709804777,265803.53390561894,6715008,6604489,3652790.7951139035,2024-04-25,Staking Pools,29613
2656.0,433.2445637050001,5056,5326371.841972727,708153.6067956812,8343552,13579452,2309026.5512315915,2024-04-25,CEXs,20659
1632.0,367.3832527019999,5408,1162284.0846969134,303287.75219030975,4449558,6100208,2983986.1631127773,2024-04-25,undefined,17330
96.0,75.08540463399999,11618,2149741.7629200076,596386.5981635085,8196634,16726700,5450505.638916484,2024-04-25,Liquid Staking,3851
2176.0,425.82993612999985,7376,84159.923488775,8876.419371229997,2582579,573853,2489542.657139995,2024-04-24,Liquid Restaking,20818
2624.0,318.3558772640001,3456,1160652.0846969134,302920.36893760774,4444150,6082878,2980577.546365479,2024-04-24,undefined,14888
1344.0,517.3151962710001,8682,2149645.7629200076,596311.5127588745,8185016,16722849,5439058.724321119,2024-04-24,Liquid Staking,24343
11264.0,708.3634234819998,3392,2793117.6709804777,265172.98468894395,6709696,6574876,3651405.344330578,2024-04-24,Staking Pools,33033
0.0,2.796044731,64,106074.43412917401,40172.20260105101,106466,604356,-39780.63673022502,2024-04-24,Solo Stakers,131
20128.0,477.72036972000006,5344,5323715.841972727,707720.3622319761,8338496,13558793,2307059.7957952963,2024-04-24,CEXs,22672
2208.0,89.74293925999999,10636,81983.923488775,8450.589435099997,2575203,553035,2484768.487076125,2024-04-23,Liquid Restaking,4531
32.0,1.7953708929999976,0,106074.43412917401,40169.406556320006,106402,604225,-39841.84068549402,2024-04-23,Solo Stakers,77
5568.0,835.736570688,2656,5303587.841972727,707242.6418622561,8333152,13536121,2322321.5161650167,2024-04-23,CEXs,38821
8992.0,787.3482254599999,1396,2148301.7629200076,595794.1975626034,8176334,16698506,5432238.03951739,2024-04-23,Liquid Staking,36549
4704.0,496.01881552299994,18368,2781853.6709804777,264464.62126546196,6706304,6541843,3659985.70775406,2024-04-23,Staking Pools,23587
8096.0,249.70417388599995,8448,1158028.0846969134,302602.01306034374,4440694,6067990,2980063.902242743,2024-04-23,undefined,12215
0.0,5.526125926999999,38856,79775.923488775,8360.846495839996,2564567,548504,2476430.2300153854,2024-04-22,Liquid Restaking,1651
